Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23 13:30:00+00:00,226.83999633789062,526.3300170898438,191.88499450683594,165.2830047607422,22.372600555419922,568.8049926757812,434.5350036621094,699.9500122070312,116.4657974243164,242.13999938964844,226.83999633789062,526.3300170898438,191.88499450683594,165.2830047607422,22.372600555419922,568.8049926757812,434.5350036621094,699.9500122070312,116.4657974243164,242.13999938964844,227.52999877929688,526.7899780273438,191.9499969482422,165.47999572753906,22.75,570.8300170898438,434.67999267578125,702.3900146484375,116.73999786376953,242.88999938964844,226.8000030517578,524.9650268554688,191.25,164.33999633789062,22.229999542236328,568.4600219726562,433.29998779296875,699.9500122070312,116.22000122070312,241.9199981689453,227.33999633789062,524.9849853515625,191.50999450683594,164.33999633789062,22.408000946044922,569.5,434.1499938964844,702.3900146484375,116.45999908447266,242.63999938964844,2964698.0,59880.0,1145679.0,1102041.0,25765751.0,759758.0,1286946.0,470952.0,7795773.0,3008004.0
2024-09-23 13:31:00+00:00,226.68499755859375,526.9299926757812,191.5449981689453,165.22999572753906,22.51930046081543,569.5399780273438,433.7550048828125,701.010009765625,116.89009857177734,244.0377960205078,226.68499755859375,526.9299926757812,191.5449981689453,165.22999572753906,22.51930046081543,569.5399780273438,433.7550048828125,701.010009765625,116.89009857177734,244.0377960205078,227.33999633789062,527.5800170898438,191.88999938964844,165.35000610351562,22.549999237060547,570.2000122070312,434.4700012207031,701.239990234375,116.9000015258789,244.9600067138672,226.6674041748047,526.489990234375,191.52000427246094,165.01499938964844,22.270000457763672,567.5499877929688,433.5050048828125,700.155029296875,116.3499984741211,242.08999633789062,226.8350067138672,526.489990234375,191.88999938964844,165.33999633789062,22.3799991607666,568.7899780273438,434.4700012207031,700.4500122070312,116.4302978515625,242.18280029296875,286533.0,10909.0,111178.0,119683.0,1767025.0,123512.0,56833.0,13278.0,1320791.0,1245755.0
2024-09-23 13:32:00+00:00,226.13999938964844,525.8150024414062,191.0449981689453,164.30999755859375,22.34000015258789,567.9400024414062,431.114990234375,700.2249755859375,116.30000305175781,244.02259826660156,226.13999938964844,525.8150024414062,191.0449981689453,164.30999755859375,22.34000015258789,567.9400024414062,431.114990234375,700.2249755859375,116.30000305175781,244.02259826660156,227.02999877929688,526.8839721679688,191.5399932861328,165.25,22.530000686645508,570.4000244140625,433.7300109863281,701.0,116.98999786376953,244.60000610351562,226.11000061035156,525.8150024414062,191.01499938964844,164.27000427246094,22.285999298095703,567.5501098632812,430.7200012207031,700.010009765625,116.25,243.13999938964844,226.6999969482422,526.6799926757812,191.52000427246094,165.19000244140625,22.514999389648438,569.45751953125,433.7300109863281,700.5050048828125,116.87069702148438,244.16990661621094,449706.0,6009.0,171164.0,100331.0,1650355.0,103868.0,170397.0,8177.0,1584803.0,739053.0
2024-09-23 13:33:00+00:00,226.125,527.0999755859375,191.22000122070312,163.9600067138672,22.184999465942383,568.3200073242188,431.56500244140625,701.0084228515625,116.31500244140625,245.09019470214844,226.125,527.0999755859375,191.22000122070312,163.9600067138672,22.184999465942383,568.3200073242188,431.56500244140625,701.0084228515625,116.31500244140625,245.09019470214844,226.22999572753906,527.0999755859375,191.2899932861328,164.27999877929688,22.354999542236328,568.5399169921875,431.5899963378906,701.0084228515625,116.44000244140625,245.67999267578125,225.86000061035156,526.27001953125,190.57000732421875,163.86000061035156,22.110000610351562,567.4500122070312,430.3888854980469,699.1599731445312,115.94000244140625,243.5399932861328,226.16000366210938,526.4500122070312,191.02999877929688,164.22999572753906,22.340499877929688,567.8900146484375,431.17999267578125,700.47998046875,116.30000305175781,244.02000427246094,454381.0,6128.0,224493.0,119731.0,1829538.0,71428.0,159551.0,9907.0,1762460.0,1097836.0
2024-09-23 13:34:00+00:00,226.69000244140625,526.4000244140625,191.27000427246094,164.0500030517578,22.055400848388672,567.72998046875,431.3900146484375,702.0,116.09010314941406,245.77499389648438,226.69000244140625,526.4000244140625,191.27000427246094,164.0500030517578,22.055400848388672,567.72998046875,431.3900146484375,702.0,116.09010314941406,245.77499389648438,226.82000732421875,527.5,191.3699951171875,164.24000549316406,22.25,569.219970703125,431.7200012207031,702.0,116.4000015258789,245.86529541015625,226.02999877929688,526.3900146484375,190.9600067138672,163.8699951171875,22.030000686645508,566.6699829101562,430.5299987792969,701.010009765625,116.02010345458984,244.19009399414062,226.11000061035156,527.3900146484375,191.20989990234375,163.9600067138672,22.190000534057617,568.4000244140625,431.6419982910156,701.719970703125,116.30999755859375,245.07000732421875,307583.0,10560.0,221647.0,79515.0,1267586.0,124531.0,104162.0,5296.0,913636.0,850295.0
2024-09-23 13:35:00+00:00,226.30999755859375,526.5399780273438,191.1999969482422,164.00010681152344,22.069000244140625,567.3049926757812,430.75,701.5800170898438,115.95999908447266,245.72000122070312,226.30999755859375,526.5399780273438,191.1999969482422,164.00010681152344,22.069000244140625,567.3049926757812,430.75,701.5800170898438,115.95999908447266,245.72000122070312,227.00999450683594,526.9992065429688,191.30499267578125,164.19000244140625,22.149999618530273,568.219970703125,431.4700012207031,702.3900146484375,116.16709899902344,246.1999969482422,226.25999450683594,526.02001953125,191.03599548339844,163.94000244140625,22.030000686645508,566.6699829101562,430.69000244140625,701.22998046875,115.83999633789062,245.24229431152344,226.72000122070312,526.489990234375,191.27000427246094,164.07000732421875,22.05500030517578,567.5999755859375,431.4599914550781,702.0700073242188,116.12000274658203,245.77000427246094,280813.0,7749.0,106805.0,64105.0,1216837.0,89131.0,64442.0,10022.0,1232974.0,933466.0
2024-09-23 13:36:00+00:00,226.5,526.6900024414062,191.4499969482422,164.08999633789062,22.15999984741211,567.4000244140625,431.239990234375,702.8533935546875,116.30000305175781,244.9532012939453,226.5,526.6900024414062,191.4499969482422,164.08999633789062,22.15999984741211,567.4000244140625,431.239990234375,702.8533935546875,116.30000305175781,244.9532012939453,226.6699981689453,527.1199951171875,191.4499969482422,164.39999389648438,22.170000076293945,567.989990234375,431.6600036621094,703.5,116.47000122070312,246.20989990234375,226.19000244140625,526.4450073242188,191.19009399414062,163.99850463867188,22.059999465942383,567.0900268554688,430.7401123046875,701.4974975585938,115.94999694824219,244.39999389648438,226.30999755859375,526.5599975585938,191.1999969482422,164.00999450683594,22.06999969482422,567.6619873046875,430.8396911621094,701.4974975585938,115.97000122070312,245.75,310118.0,5154.0,158114.0,40489.0,890189.0,30881.0,73732.0,6575.0,1079871.0,755038.0
2024-09-23 13:37:00+00:00,226.75999450683594,526.44287109375,191.83999633789062,164.0399932861328,22.309999465942383,567.7550048828125,431.7099914550781,703.6400146484375,116.21499633789062,246.32000732421875,226.75999450683594,526.44287109375,191.83999633789062,164.0399932861328,22.309999465942383,567.7550048828125,431.7099914550781,703.6400146484375,116.21499633789062,246.32000732421875,226.97850036621094,526.8200073242188,191.9499969482422,164.3000030517578,22.31999969482422,567.9500122070312,431.989990234375,703.6400146484375,116.3499984741211,246.44000244140625,226.47000122070312,526.44287109375,191.41000366210938,163.97999572753906,22.167499542236328,567.1699829101562,431.20001220703125,701.9400024414062,116.0199966430664,244.84019470214844,226.52000427246094,526.72998046875,191.4600067138672,164.08999633789062,22.16900062561035,567.4000244140625,431.20001220703125,702.2100219726562,116.30999755859375,244.84019470214844,259508.0,3299.0,115375.0,61232.0,1016414.0,45125.0,82548.0,7718.0,731762.0,745219.0
